user_id,registration_date,region,age_group
2418,2025-09-02,NSW,45-54
2419,2025-08-03,QLD,25-34
2420,2025-08-21,NSW,55-64
2421,2025-09-18,NSW,45-54
2422,2025-09-19,VIC,25-34
2423,2025-09-03,QLD,45-54
2424,2025-07-08,SA,18-24
2425,2025-07-02,WA,55-64
2426,2025-06-11,QLD,25-34
2427,2025-07-15,VIC,25-34
2428,2025-08-28,QLD,45-54
2429,2025-07-03,VIC,45-54
2430,2025-09-10,NSW,25-34
2431,2025-07-11,NSW,35-44
2432,2025-06-08,NSW,25-34
2433,2025-06-11,TAS,25-34
2434,2025-08-25,VIC,45-54
2435,2025-07-21,QLD,25-34
2436,2025-08-27,VIC,25-34
2437,2025-07-11,VIC,45-54
2438,2025-06-17,NSW,18-24
2439,2025-08-15,NSW,35-44
2440,2025-09-29,WA,25-34
2441,2025-07-16,VIC,18-24
2442,2025-07-02,VIC,25-34
2443,2025-08-18,WA,35-44
2444,2025-08-19,NSW,45-54
2445,2025-07-24,ACT,18-24
2446,2025-08-25,VIC,18-24
2447,2025-08-31,VIC,55-64
2448,2025-06-20,NSW,18-24
2449,2025-07-03,NSW,55-64
2450,2025-08-13,NSW,25-34
2451,2025-07-10,QLD,45-54
2452,2025-07-02,SA,25-34
2453,2025-09-22,WA,55-64
2454,2025-09-05,NSW,45-54
2455,2025-06-02,VIC,25-34
2456,2025-09-05,NSW,18-24
2457,2025-07-03,NSW,45-54
2458,2025-09-13,QLD,35-44
2459,2025-08-16,VIC,18-24
2460,2025-06-30,NSW,18-24
2461,2025-07-03,NSW,45-54
2462,2025-08-16,NT,25-34
2463,2025-09-24,NSW,35-44
2464,2025-06-26,VIC,25-34
2465,2025-06-22,VIC,55-64
2466,2025-09-11,NSW,55-64
2467,2025-08-05,NSW,65+
2468,2025-07-08,VIC,18-24
2469,2025-09-11,WA,55-64
2470,2025-08-29,VIC,25-34
2471,2025-07-16,QLD,35-44
2472,2025-09-30,NT,35-44
2473,2025-09-22,WA,18-24
2474,2025-06-15,VIC,55-64
2475,2025-09-06,VIC,18-24
2476,2025-09-14,QLD,45-54
2477,2025-09-27,QLD,45-54
2478,2025-07-14,VIC,45-54
2479,2025-07-19,QLD,18-24
2480,2025-09-12,NSW,25-34
2481,2025-08-14,VIC,45-54
2482,2025-07-31,NSW,25-34
2483,2025-08-06,NSW,35-44
2484,2025-06-06,NSW,25-34
2485,2025-06-09,QLD,35-44
2486,2025-06-06,VIC,55-64
2487,2025-08-12,NSW,25-34
2488,2025-09-11,VIC,35-44
2489,2025-09-03,VIC,25-34
2490,2025-07-02,NSW,35-44
2491,2025-07-11,QLD,18-24
2492,2025-09-22,WA,25-34
2493,2025-08-15,WA,25-34
2494,2025-06-08,QLD,35-44
2495,2025-08-11,VIC,25-34
2496,2025-07-20,NSW,25-34
2497,2025-08-31,NSW,25-34
2498,2025-08-01,NSW,25-34
2499,2025-08-23,ACT,55-64
2500,2025-08-01,NSW,35-44
2501,2025-09-19,NSW,18-24
2502,2025-06-07,SA,18-24
2503,2025-08-14,TAS,65+
2504,2025-08-23,WA,25-34
2505,2025-08-19,NSW,45-54
2506,2025-06-04,NSW,18-24
2507,2025-06-06,VIC,55-64
2508,2025-07-28,NSW,55-64
2509,2025-06-22,NSW,35-44
2510,2025-06-26,VIC,18-24
2511,2025-06-03,TAS,25-34
2512,2025-07-11,NSW,25-34
2513,2025-07-30,QLD,35-44
2514,2025-09-14,QLD,25-34
2515,2025-06-14,NSW,18-24
2516,2025-08-14,QLD,35-44
2517,2025-08-21,NSW,35-44
2518,2025-09-26,NSW,25-34
2519,2025-06-12,QLD,18-24
2520,2025-08-26,NSW,65+
2521,2025-06-12,NT,35-44
2522,2025-06-13,NSW,45-54
2523,2025-06-25,QLD,25-34
2524,2025-07-15,VIC,18-24
2525,2025-09-23,NSW,25-34
2526,2025-09-30,NSW,25-34
2527,2025-06-19,QLD,45-54
2528,2025-07-25,WA,35-44
2529,2025-09-18,SA,25-34
2530,2025-09-08,VIC,65+
2531,2025-07-15,WA,25-34
2532,2025-06-08,QLD,65+
2533,2025-09-01,QLD,65+
2534,2025-09-27,VIC,25-34
2535,2025-07-23,QLD,25-34
2536,2025-07-25,WA,35-44
2537,2025-07-02,VIC,35-44
2538,2025-07-21,WA,35-44
2539,2025-07-14,QLD,65+
2540,2025-08-21,NSW,45-54
2541,2025-08-09,NSW,25-34
2542,2025-06-18,VIC,18-24
2543,2025-08-22,VIC,45-54
2544,2025-06-22,WA,18-24
2545,2025-07-07,NSW,45-54
2546,2025-09-04,WA,25-34
2547,2025-07-26,SA,25-34
2548,2025-09-13,NSW,18-24
2549,2025-07-29,SA,45-54
2550,2025-06-03,NT,18-24
2551,2025-06-28,QLD,45-54
2552,2025-08-13,WA,35-44
2553,2025-09-23,NT,45-54
2554,2025-07-05,QLD,35-44
2555,2025-07-31,NSW,18-24
2556,2025-09-01,WA,45-54
2557,2025-07-24,QLD,18-24
2558,2025-08-02,VIC,35-44
2559,2025-08-18,NSW,25-34
2560,2025-09-05,WA,45-54
2561,2025-06-07,NSW,55-64
2562,2025-08-15,TAS,35-44
2563,2025-07-19,NSW,35-44
2564,2025-09-02,NSW,45-54
2565,2025-08-24,VIC,18-24
2566,2025-07-01,NSW,55-64
2567,2025-07-28,QLD,25-34
2568,2025-07-31,SA,65+
2569,2025-06-24,WA,45-54
2570,2025-06-20,NSW,45-54
2571,2025-07-07,NSW,35-44
2572,2025-06-04,WA,35-44
2573,2025-08-31,TAS,35-44
2574,2025-09-16,VIC,18-24
2575,2025-06-20,VIC,35-44
2576,2025-07-30,NSW,35-44
2577,2025-06-24,SA,55-64
2578,2025-07-20,QLD,35-44
2579,2025-07-19,NSW,18-24
2580,2025-07-21,NSW,25-34
2581,2025-09-04,SA,35-44
2582,2025-09-13,NSW,25-34
2583,2025-07-06,NSW,25-34
2584,2025-09-30,VIC,45-54
2585,2025-09-25,NSW,35-44
2586,2025-09-06,NSW,35-44
2587,2025-09-08,WA,25-34
2588,2025-08-05,SA,45-54
2589,2025-08-18,WA,25-34
2590,2025-07-04,SA,45-54
2591,2025-07-06,VIC,18-24
2592,2025-06-06,WA,55-64
2593,2025-07-09,VIC,35-44
2594,2025-07-12,QLD,25-34
2595,2025-09-23,NT,35-44
2596,2025-09-23,NSW,35-44
2597,2025-07-28,VIC,18-24
2598,2025-09-26,VIC,45-54
2599,2025-06-12,NSW,25-34
2600,2025-06-03,NSW,55-64
2601,2025-09-17,WA,45-54
2602,2025-06-18,ACT,25-34
2603,2025-07-10,VIC,45-54
2604,2025-06-21,NSW,25-34
2605,2025-06-15,NSW,18-24
2606,2025-09-05,SA,65+
2607,2025-09-07,VIC,35-44
2608,2025-06-26,NSW,25-34
2609,2025-06-08,VIC,25-34
2610,2025-09-08,NSW,25-34
2611,2025-09-20,VIC,65+
2612,2025-09-02,SA,18-24
2613,2025-08-26,QLD,25-34
2614,2025-07-12,QLD,35-44
2615,2025-07-14,VIC,35-44
2616,2025-06-14,QLD,35-44
2617,2025-08-17,QLD,25-34
2618,2025-06-02,NSW,18-24
2619,2025-09-27,VIC,25-34
2620,2025-07-07,NSW,55-64
2621,2025-08-08,WA,18-24
2622,2025-07-08,VIC,45-54
2623,2025-09-17,NT,45-54
2624,2025-07-11,NSW,45-54
2625,2025-08-01,WA,55-64
2626,2025-09-26,QLD,25-34
2627,2025-07-30,WA,25-34
2628,2025-09-19,NSW,35-44
2629,2025-06-14,VIC,25-34
2630,2025-09-28,WA,45-54
2631,2025-09-11,NSW,35-44
2632,2025-08-28,NSW,55-64
2633,2025-08-23,VIC,18-24
2634,2025-06-02,VIC,55-64
2635,2025-09-11,NSW,25-34
2636,2025-08-09,NSW,35-44
2637,2025-06-17,NSW,25-34
2638,2025-08-28,WA,45-54
2639,2025-09-29,QLD,25-34
2640,2025-06-28,WA,65+
2641,2025-08-05,ACT,55-64
2642,2025-07-05,VIC,55-64
2643,2025-09-09,NSW,18-24
2644,2025-06-05,NSW,55-64
2645,2025-08-04,NSW,45-54
2646,2025-07-10,TAS,18-24
2647,2025-08-15,VIC,18-24
2648,2025-07-26,NSW,18-24
2649,2025-07-06,VIC,18-24
2650,2025-07-15,QLD,35-44
2651,2025-06-23,QLD,65+
2652,2025-07-17,NSW,25-34
2653,2025-07-01,ACT,35-44
2654,2025-06-11,VIC,65+
2655,2025-06-10,NSW,25-34
2656,2025-08-06,SA,55-64
2657,2025-09-26,NSW,35-44
2658,2025-06-14,SA,35-44
2659,2025-08-19,NT,25-34
2660,2025-08-13,QLD,35-44
2661,2025-09-01,WA,18-24
2662,2025-06-10,VIC,45-54
2663,2025-08-15,TAS,25-34
2664,2025-09-02,VIC,55-64
2665,2025-09-13,QLD,25-34
2666,2025-06-01,TAS,18-24
2667,2025-06-05,ACT,45-54
2668,2025-06-20,WA,25-34
2669,2025-06-08,NSW,45-54
2670,2025-07-13,ACT,65+
2671,2025-08-15,QLD,45-54
2672,2025-06-01,TAS,18-24
2673,2025-07-27,QLD,35-44
2674,2025-08-03,NSW,45-54
2675,2025-09-26,VIC,45-54
2676,2025-08-23,VIC,18-24
2677,2025-06-28,WA,35-44
2678,2025-09-29,NSW,35-44
2679,2025-09-15,VIC,25-34
2680,2025-07-07,VIC,25-34
2681,2025-07-17,WA,25-34
2682,2025-09-09,VIC,45-54
2683,2025-08-15,NSW,55-64
2684,2025-07-07,NSW,35-44
2685,2025-07-19,NSW,25-34
2686,2025-09-21,VIC,25-34
2687,2025-09-28,NSW,65+
2688,2025-07-14,NSW,65+
2689,2025-07-26,TAS,55-64
2690,2025-06-28,SA,45-54
2691,2025-09-19,VIC,25-34
2692,2025-08-18,NT,45-54
2693,2025-06-06,NSW,25-34
2694,2025-09-16,QLD,25-34
2695,2025-07-31,QLD,45-54
2696,2025-06-20,VIC,18-24
2697,2025-09-22,VIC,18-24
2698,2025-08-17,VIC,25-34
2699,2025-06-02,VIC,25-34
2700,2025-08-12,QLD,55-64
2701,2025-07-07,NSW,18-24
2702,2025-06-20,NSW,18-24
2703,2025-06-26,NSW,18-24
2704,2025-06-29,NSW,18-24
2705,2025-06-01,VIC,18-24
2706,2025-09-27,NSW,35-44
2707,2025-07-05,SA,25-34
2708,2025-08-09,NSW,45-54
2709,2025-09-09,NSW,65+
2710,2025-09-25,QLD,35-44
2711,2025-07-29,NSW,18-24
2712,2025-08-08,QLD,18-24
2713,2025-07-03,QLD,55-64
2714,2025-09-21,NSW,35-44
2715,2025-07-21,NSW,45-54
2716,2025-08-17,VIC,55-64
2717,2025-06-12,NSW,55-64
2718,2025-09-14,NSW,65+
2719,2025-06-20,NSW,35-44
2720,2025-07-23,NSW,25-34
2721,2025-09-22,VIC,65+
2722,2025-08-27,QLD,35-44
2723,2025-07-13,QLD,18-24
2724,2025-09-06,NSW,35-44
2725,2025-08-28,NSW,35-44
2726,2025-07-20,SA,55-64
2727,2025-06-29,VIC,35-44
2728,2025-07-27,SA,25-34
2729,2025-07-09,VIC,65+
2730,2025-09-03,QLD,45-54
2731,2025-07-26,VIC,35-44
2732,2025-09-19,NSW,25-34
2733,2025-07-13,VIC,25-34
2734,2025-07-20,VIC,35-44
2735,2025-06-23,NSW,18-24
2736,2025-07-14,NSW,25-34
2737,2025-07-08,WA,45-54
2738,2025-08-23,TAS,35-44
2739,2025-06-23,VIC,25-34
2740,2025-07-15,NSW,18-24
2741,2025-07-22,NSW,25-34
2742,2025-08-19,QLD,45-54
2743,2025-07-20,NSW,25-34
2744,2025-09-14,NT,18-24
2745,2025-09-27,NSW,35-44
2746,2025-06-08,VIC,65+
2747,2025-09-22,QLD,35-44
2748,2025-08-24,WA,18-24
2749,2025-06-01,VIC,25-34
2750,2025-09-27,VIC,55-64
2751,2025-06-08,NT,25-34
2752,2025-06-29,NSW,35-44
2753,2025-09-04,SA,25-34
2754,2025-09-10,NSW,25-34
2755,2025-06-05,WA,45-54
2756,2025-09-19,QLD,45-54
2757,2025-08-25,VIC,35-44
2758,2025-07-17,SA,25-34
2759,2025-07-04,NSW,18-24
2760,2025-08-04,NSW,35-44
2761,2025-07-25,VIC,35-44
2762,2025-09-27,VIC,25-34
2763,2025-08-29,QLD,18-24
2764,2025-07-13,NSW,18-24
2765,2025-08-13,NSW,65+
2766,2025-06-30,NSW,45-54
2767,2025-09-22,NSW,55-64
2768,2025-08-21,VIC,25-34
2769,2025-06-17,WA,65+
2770,2025-06-26,SA,18-24
2771,2025-06-08,WA,35-44
2772,2025-07-17,NSW,45-54
2773,2025-09-12,VIC,25-34
2774,2025-09-21,NSW,25-34
2775,2025-08-15,NSW,18-24
2776,2025-08-30,VIC,18-24
2777,2025-08-11,NSW,35-44
2778,2025-08-28,NSW,35-44
2779,2025-07-16,TAS,45-54
2780,2025-08-07,VIC,35-44
2781,2025-07-03,VIC,35-44
2782,2025-06-01,NSW,18-24
2783,2025-06-19,NSW,25-34
2784,2025-07-01,SA,65+
2785,2025-08-19,NSW,18-24
2786,2025-06-14,VIC,35-44
2787,2025-07-23,NSW,25-34
2788,2025-07-18,VIC,45-54
2789,2025-08-08,NSW,45-54
2790,2025-09-13,WA,25-34
2791,2025-08-29,WA,25-34
2792,2025-08-01,WA,35-44
2793,2025-08-31,NSW,25-34
2794,2025-08-05,WA,25-34
2795,2025-09-22,VIC,45-54
2796,2025-08-03,VIC,18-24
2797,2025-08-09,QLD,55-64
2798,2025-08-02,NSW,35-44
2799,2025-08-12,NSW,18-24
2800,2025-07-03,QLD,45-54
2801,2025-07-11,NSW,35-44
2802,2025-08-28,QLD,25-34
2803,2025-07-18,VIC,25-34
2804,2025-06-13,SA,25-34
2805,2025-08-12,ACT,25-34
2806,2025-09-25,SA,25-34
2807,2025-08-16,NSW,25-34
2808,2025-07-01,NSW,25-34
2809,2025-09-13,VIC,45-54
2810,2025-08-14,NSW,45-54
2811,2025-08-07,NSW,35-44
2812,2025-09-06,VIC,45-54
2813,2025-09-10,VIC,55-64
2814,2025-09-18,NT,35-44
2815,2025-06-04,NSW,35-44
2816,2025-09-10,NSW,25-34
2817,2025-06-19,NSW,55-64
2818,2025-08-09,TAS,18-24
2819,2025-09-06,WA,25-34
2820,2025-08-21,WA,45-54
2821,2025-06-13,SA,18-24
2822,2025-09-13,VIC,25-34
2823,2025-06-23,VIC,35-44
2824,2025-08-22,VIC,35-44
2825,2025-09-17,VIC,45-54
2826,2025-08-14,VIC,45-54
2827,2025-06-01,VIC,18-24
2828,2025-08-27,TAS,18-24
2829,2025-07-24,NT,45-54
2830,2025-08-10,WA,25-34
2831,2025-08-28,WA,35-44
2832,2025-08-24,QLD,18-24
2833,2025-06-15,NSW,35-44
2834,2025-08-04,NSW,35-44
2835,2025-08-15,QLD,35-44
2836,2025-09-30,QLD,35-44
2837,2025-08-10,NSW,35-44
2838,2025-06-15,TAS,25-34
2839,2025-06-21,NSW,18-24
2840,2025-06-19,NSW,18-24
2841,2025-07-30,QLD,25-34
2842,2025-09-01,NSW,25-34
2843,2025-08-28,NSW,35-44
2844,2025-07-03,VIC,25-34
2845,2025-07-19,WA,45-54
2846,2025-09-04,VIC,55-64
2847,2025-09-21,QLD,25-34
2848,2025-07-05,VIC,25-34
2849,2025-07-14,NSW,18-24
2850,2025-09-10,NT,35-44
2851,2025-08-29,NSW,25-34
2852,2025-06-11,ACT,25-34
2853,2025-09-07,VIC,35-44
2854,2025-08-11,ACT,18-24
2855,2025-09-18,NSW,35-44
2856,2025-08-17,VIC,35-44
2857,2025-08-13,NSW,45-54
2858,2025-08-05,NSW,18-24
2859,2025-07-16,QLD,55-64
2860,2025-06-09,NSW,45-54
2861,2025-06-03,VIC,25-34
2862,2025-08-24,NSW,25-34
2863,2025-06-26,VIC,25-34
2864,2025-08-11,WA,45-54
2865,2025-07-18,VIC,55-64
2866,2025-08-05,QLD,35-44
2867,2025-08-09,QLD,55-64
2868,2025-06-28,SA,18-24
2869,2025-09-25,NSW,18-24
2870,2025-09-01,QLD,55-64
2871,2025-06-26,ACT,45-54
2872,2025-06-25,QLD,25-34
2873,2025-06-12,VIC,45-54
2874,2025-06-05,QLD,65+
2875,2025-09-06,QLD,45-54
2876,2025-07-18,QLD,55-64
2877,2025-07-07,NSW,45-54
2878,2025-08-18,NSW,25-34
2879,2025-07-14,WA,45-54
2880,2025-09-08,NSW,25-34
2881,2025-06-15,QLD,55-64
2882,2025-07-13,VIC,25-34
2883,2025-07-18,VIC,35-44
2884,2025-08-26,NSW,35-44
2885,2025-08-09,NSW,18-24
2886,2025-07-16,ACT,25-34
2887,2025-09-22,SA,65+
2888,2025-09-16,QLD,65+
2889,2025-07-13,VIC,25-34
2890,2025-09-17,QLD,65+
2891,2025-06-21,QLD,55-64
2892,2025-06-23,VIC,35-44
2893,2025-09-15,NSW,18-24
2894,2025-09-27,QLD,55-64
2895,2025-08-19,WA,35-44
2896,2025-07-17,NT,55-64
2897,2025-09-25,NSW,45-54
2898,2025-06-15,QLD,45-54
2899,2025-06-25,VIC,45-54
2900,2025-07-06,VIC,25-34
2901,2025-08-14,NSW,25-34
2902,2025-07-21,VIC,25-34
2903,2025-06-15,VIC,18-24
2904,2025-08-07,NSW,35-44
2905,2025-06-21,QLD,45-54
2906,2025-06-13,QLD,55-64
2907,2025-08-25,VIC,18-24
2908,2025-06-19,TAS,35-44
2909,2025-07-04,VIC,18-24
2910,2025-08-17,NSW,18-24
2911,2025-08-07,QLD,18-24
2912,2025-09-20,NSW,45-54
2913,2025-09-25,NSW,18-24
2914,2025-07-22,NSW,45-54
2915,2025-09-18,NSW,25-34
2916,2025-06-27,WA,55-64
2917,2025-06-29,NSW,45-54
2918,2025-09-19,VIC,65+
2919,2025-06-28,NSW,55-64
2920,2025-07-05,QLD,55-64
2921,2025-06-08,VIC,55-64
2922,2025-06-16,QLD,45-54
2923,2025-09-14,VIC,25-34
2924,2025-07-06,NSW,25-34
2925,2025-06-30,VIC,25-34
2926,2025-06-18,NSW,35-44
2927,2025-06-02,VIC,35-44
2928,2025-07-19,NSW,55-64
2929,2025-08-16,TAS,65+
2930,2025-06-04,NSW,25-34
2931,2025-08-29,QLD,35-44
2932,2025-08-28,NSW,65+
2933,2025-09-02,NSW,25-34
2934,2025-08-14,VIC,45-54
2935,2025-06-07,SA,25-34
2936,2025-09-03,NSW,45-54
2937,2025-09-16,NSW,25-34
2938,2025-08-13,NSW,55-64
2939,2025-07-09,NSW,35-44
2940,2025-06-13,NSW,25-34
2941,2025-07-01,VIC,25-34
2942,2025-08-10,NSW,35-44
2943,2025-08-02,NSW,65+
2944,2025-07-26,QLD,45-54
2945,2025-09-21,VIC,35-44
2946,2025-07-12,NSW,25-34
2947,2025-07-31,NSW,35-44
2948,2025-07-12,QLD,45-54
2949,2025-07-26,NSW,45-54
2950,2025-07-06,VIC,25-34
2951,2025-08-23,NSW,45-54
2952,2025-08-07,VIC,35-44
2953,2025-09-26,NSW,65+
2954,2025-06-07,QLD,55-64
2955,2025-07-24,WA,45-54
2956,2025-06-01,QLD,45-54
2957,2025-07-14,NSW,25-34
2958,2025-09-28,NSW,55-64
2959,2025-07-15,NSW,25-34
2960,2025-09-14,NSW,25-34
2961,2025-07-17,NSW,25-34
2962,2025-06-13,WA,45-54
2963,2025-09-27,VIC,18-24
2964,2025-06-22,VIC,25-34
2965,2025-09-26,QLD,35-44
2966,2025-06-21,VIC,18-24
2967,2025-08-25,NSW,25-34
2968,2025-08-31,WA,45-54
2969,2025-06-09,NSW,45-54
2970,2025-06-26,QLD,25-34
2971,2025-06-09,WA,55-64
2972,2025-06-15,QLD,45-54
2973,2025-06-10,VIC,25-34
2974,2025-08-27,NSW,45-54
2975,2025-09-30,VIC,65+
2976,2025-09-29,QLD,25-34
2977,2025-07-12,VIC,25-34
2978,2025-08-11,SA,65+
2979,2025-06-24,NSW,35-44
2980,2025-08-19,NSW,18-24
2981,2025-07-19,NSW,35-44
2982,2025-06-26,VIC,35-44
2983,2025-08-30,VIC,55-64
2984,2025-07-07,QLD,35-44
2985,2025-08-07,QLD,25-34
2986,2025-07-20,WA,35-44
2987,2025-06-24,SA,35-44
2988,2025-06-19,WA,25-34
2989,2025-09-08,NSW,35-44
2990,2025-07-30,QLD,45-54
2991,2025-07-09,NSW,18-24
2992,2025-08-13,NSW,35-44
2993,2025-08-28,QLD,25-34
2994,2025-06-18,NSW,25-34
2995,2025-06-19,NSW,25-34
2996,2025-07-06,NSW,25-34
2997,2025-08-13,NSW,45-54
2998,2025-09-05,SA,25-34
2999,2025-07-25,NSW,45-54
3000,2025-09-22,NSW,18-24
